CPU,NUMERO_ITERACION,LATENCIA
3,8369,27338
3,8370,25672
3,8371,26820
3,8372,25820
3,8373,27949
3,8374,25783
3,8375,26894
3,8376,25505
3,8377,26764
3,8378,25672
3,8379,26079
3,8380,25691
3,8381,27227
3,8382,26172
3,8383,26986
3,8384,34245
3,8385,28320
3,8386,25801
3,8387,26820
3,8388,30654
3,8389,28098
3,8390,25746
3,8391,27265
3,8392,25691
3,8393,27005
3,8394,25690
3,8395,27191
3,8396,27709
3,8397,27098
3,8398,25653
3,8399,26894
3,8400,25672
3,8401,26079
3,8402,25654
3,8403,27412
3,8404,26172
3,8405,27153
3,8406,25820
3,8407,26487
3,8408,26006
3,8409,27228
3,8410,26542
3,8411,27024
3,8412,25875
3,8413,26228
3,8414,25690
3,8415,26765
3,8416,25505
3,8417,27283
3,8418,26450
3,8419,26764
3,8420,25746
3,8421,26857
3,8422,25561
3,8423,27358
3,8424,35580
3,8425,28691
3,8426,25986
3,8427,27042
3,8428,25616
3,8429,26561
3,8430,25690
3,8431,26912
3,8432,27468
3,8433,26931
3,8434,25561
3,8435,27190
3,8436,26450
3,8437,26153
3,8438,25727
3,8439,30487
3,8440,30339
3,8441,27950
3,8442,56634
3,8443,27949
3,8444,39950
3,8445,27783
3,8446,30616
3,8447,27412
3,8448,30097
3,8449,25876
3,8450,30005
3,8451,25597
3,8452,27283
3,8453,26227
3,8454,31579
3,8455,25765
3,8456,29728
3,8457,25746
3,8458,26857
3,8459,25523
3,8460,27191
3,8461,26265
3,8462,28431
3,8463,26061
3,8464,26191
3,8465,26060
3,8466,29801
3,8467,25894
3,8468,29968
3,8469,27746
3,8470,30153
3,8471,25931
3,8472,27079
3,8473,25690
3,8474,30412
3,8475,25765
3,8476,28283
3,8477,25894
3,8478,26246
3,8479,25579
3,8480,26468
3,8481,29894
3,8482,29746
3,8483,25986
3,8484,27227
3,8485,25969
3,8486,27375
3,8487,25783
3,8488,26801
3,8489,26394
3,8490,28431
3,8491,25931
3,8492,26783
3,8493,25598
3,8494,26672
3,8495,25709
3,8496,26838
3,8497,25894
3,8498,26191
3,8499,25839
3,8500,26838
3,8501,25857
3,8502,27357
3,8503,25931
3,8504,28543
3,8505,25746
3,8506,27283
3,8507,26098
3,8508,26857
3,8509,25858
3,8510,27005
3,8511,25820
3,8512,28727
3,8513,25987
3,8514,26580
3,8515,26135
3,8516,27154
3,8517,25634
3,8518,26968
3,8519,27524
3,8520,26283
3,8521,26339
3,8522,27191
3,8523,25802
3,8524,26987
3,8525,25746
3,8526,26801
3,8527,30394
3,8528,27950
3,8529,26135
3,8530,26894
3,8531,26394
3,8532,31765
3,8533,29561
3,8534,27709
3,8535,25839
3,8536,26987
3,8537,25894
3,8538,26838
3,8539,25709
3,8540,28283
3,8541,25709
3,8542,27450
3,8543,20858
3,8544,28060
3,8545,26005
3,8546,26654
3,8547,25857
3,8548,31061
3,8549,27061
3,8550,27524
3,8551,25875
3,8552,26727
3,8553,25764
3,8554,26505
3,8555,27523
3,8556,26560
3,8557,25783
3,8558,27043
3,8559,25820
3,8560,26634
3,8561,25579
3,8562,27431
3,8563,25543
3,8564,27301
3,8565,30228
3,8566,28228
3,8567,26043
3,8568,30727
3,8569,26561
3,8570,23264
3,8571,28838
3,8572,28246
3,8573,25968
3,8574,26228
3,8575,25672
3,8576,27671
3,8577,25820
3,8578,26524
3,8579,25560
3,8580,27228
3,8581,26116
3,8582,26931
3,8583,27412
3,8584,27209
3,8585,25783
3,8586,26783
3,8587,25728
3,8588,26746
3,8589,26135
3,8590,26894
3,8591,27338
3,8592,27043
3,8593,25783
3,8594,26616
3,8595,25931
3,8596,26838
3,8597,25746
3,8598,27339
3,8599,25839
3,8600,26913
3,8601,25690
3,8602,26524
3,8603,25746
3,8604,27005
3,8605,27191
3,8606,26894
3,8607,25876
3,8608,26598
3,8609,31209
3,8610,26376
3,8611,36746
3,8612,26338
3,8613,30116
3,8614,25802
3,8615,29875
3,8616,25857
3,8617,29690
3,8618,25580
3,8619,27728
3,8620,26042
3,8621,31264
3,8622,25746
3,8623,26857
3,8624,26246
3,8625,26783
3,8626,27228
3,8627,27265
3,8628,26265
3,8629,26708
3,8630,25469
3,8631,26616
3,8632,25746
3,8633,27450
3,8634,26357
3,8635,27172
3,8636,25802
3,8637,27061
3,8638,25820
3,8639,26875
3,8640,27375
3,8641,27005
3,8642,25968
3,8643,26950
3,8644,25950
3,8645,26968
3,8646,27061
3,8647,27098
3,8648,25616
3,8649,26765
3,8650,25542
3,8651,27005
3,8652,25839
3,8653,26302
3,8654,27394
3,8655,26820
3,8656,25746
3,8657,26987
3,8658,25802
3,8659,26634
3,8660,26394
3,8661,26912
3,8662,27635
3,8663,26635
3,8664,25931
3,8665,26765
3,8666,25579
3,8667,26005
3,8668,25765
3,8669,28802
3,8670,25857
3,8671,27024
3,8672,26116
3,8673,26691
3,8674,25709
3,8675,26857
3,8676,26746
3,8677,27116
3,8678,30579
3,8679,27839
3,8680,25802
3,8681,26894
3,8682,25617
3,8683,26839
3,8684,27486
3,8685,26690
3,8686,25839
3,8687,26894
3,8688,25690
3,8689,26802
3,8690,27338
3,8691,27079
3,8692,25801
3,8693,26746
3,8694,25560
3,8695,26690
3,8696,26153
3,8697,26913
3,8698,27487
3,8699,26894
3,8700,25820
3,8701,26727
3,8702,25783
3,8703,27339
3,8704,25820
3,8705,28487
3,8706,25838
3,8707,26542
3,8708,26357
3,8709,27172
3,8710,25617
3,8711,26949
3,8712,27228
3,8713,26635
3,8714,26301
3,8715,27246
3,8716,25857
3,8717,27116
3,8718,25746
3,8719,26671
3,8720,27580
3,8721,26358
3,8722,25690
3,8723,27098
3,8724,30487
3,8725,28154
3,8726,27654
3,8727,26431
3,8728,25801
3,8729,27042
3,8730,25912
3,8731,27394
3,8732,25728
3,8733,27598
3,8734,25746
3,8735,26154
3,8736,25598
3,8737,26783
3,8738,25709
3,8739,27024
3,8740,25987
3,8741,28376
3,8742,25801
3,8743,26838
3,8744,25783
3,8745,26839
3,8746,26190
3,8747,27024
3,8748,27672
3,8749,26783
3,8750,25875
3,8751,26690
3,8752,25672
3,8753,26487
3,8754,25653
3,8755,27042
3,8756,26431
3,8757,26727
3,8758,25783
3,8759,26894
3,8760,25505
3,8761,26765
3,8762,25580
3,8763,27543
3,8764,26153
3,8765,26505
3,8766,26098
3,8767,27098
3,8768,25764
3,8769,27801
3,8770,25913
3,8771,26672
3,8772,25505
3,8773,26246
3,8774,25783
3,8775,26820
3,8776,27894
3,8777,26432
3,8778,27190
3,8779,26227
3,8780,27246
3,8781,26228
3,8782,27394
3,8783,25506
3,8784,29432
3,8785,25987
3,8786,27228
3,8787,25746
3,8788,26894
3,8789,25375
3,8790,27005
3,8791,27431
3,8792,26820
3,8793,25839
3,8794,25857
3,8795,25894
3,8796,30672
3,8797,25653
3,8798,29302
3,8799,25653
3,8800,29375
3,8801,25784
3,8802,29302
3,8803,25764
3,8804,38468
3,8805,27746
3,8806,31320
3,8807,26042
3,8808,29746
3,8809,25783
3,8810,27098
3,8811,26912
3,8812,30413
3,8813,25765
3,8814,26838
3,8815,26413
3,8816,30320
3,8817,26191
3,8818,26857
3,8819,26653
3,8820,28246
3,8821,26487
3,8822,29894
3,8823,25746
3,8824,35357
3,8825,27506
3,8826,27413
3,8827,26172
3,8828,28672
3,8829,25838
3,8830,26635
3,8831,25542
3,8832,30246
3,8833,25450
3,8834,30209
3,8835,25690
3,8836,28431
3,8837,25986
3,8838,26857
3,8839,26042
3,8840,30005
3,8841,25468
3,8842,26042
3,8843,26783
3,8844,26931
3,8845,26153
3,8846,27505
3,8847,26579
3,8848,26987
3,8849,27264
3,8850,30098
3,8851,25709
3,8852,26968
3,8853,25820
3,8854,26728
3,8855,25616
3,8856,26172
3,8857,27190
3,8858,26542
3,8859,25486
3,8860,26654
3,8861,25783
3,8862,27042
3,8863,25894
3,8864,36097
3,8865,28302
3,8866,27190
3,8867,25505
3,8868,30209
3,8869,25895
3,8870,26839
3,8871,25690
3,8872,26468
3,8873,27931
3,8874,30154
3,8875,25672
3,8876,26986
3,8877,25579
3,8878,26005
3,8879,25468
3,8880,26505
3,8881,25968
3,8882,27209
3,8883,25969
3,8884,35227
3,8885,27671
3,8886,27209
3,8887,25709
3,8888,30042
3,8889,25523
3,8890,27357
3,8891,26635
3,8892,27338
3,8893,25931
3,8894,26709
3,8895,25598
3,8896,27616
3,8897,25690
3,8898,26413
3,8899,25764
3,8900,27228
3,8901,25801
3,8902,26709
3,8903,25431
3,8904,27709
3,8905,25709
3,8906,26617
3,8907,25579
3,8908,26912
3,8909,25857
3,8910,26986
3,8911,27172
3,8912,27283
3,8913,26653
3,8914,27357
3,8915,25635
3,8916,26931
3,8917,25469
3,8918,26764
3,8919,27505
3,8920,26597
3,8921,26117
3,8922,31783
3,8923,29190
3,8924,36413
3,8925,27727
3,8926,27117
3,8927,25616
3,8928,27820
3,8929,25968
3,8930,27376
3,8931,26098
3,8932,27023
3,8933,27709
3,8934,26839
3,8935,25728
3,8936,26876
3,8937,25764
3,8938,27061
3,8939,25968
3,8940,26857
3,8941,22561
3,8942,27376
3,8943,25487
3,8944,34227
3,8945,31431
3,8946,25376
3,8947,29098
3,8948,25190
3,8949,27506
3,8950,25524
3,8951,29431
3,8952,25005
3,8953,28987
3,8954,25079
3,8955,26172
3,8956,25098
3,8957,31227
3,8958,25098
3,8959,25913
3,8960,24969
3,8961,29450
3,8962,24987
3,8963,28913
3,8964,25098
3,8965,29931
3,8966,26635
3,8967,26116
3,8968,24653
3,8969,29302
3,8970,25320
3,8971,29024
3,8972,24801
3,8973,26358
3,8974,26746
3,8975,25931
3,8976,25283
3,8977,29727
3,8978,25172
3,8979,30264
3,8980,25246
3,8981,29690
3,8982,25006
3,8983,26265
3,8984,25542
3,8985,29709
3,8986,25339
3,8987,27116
3,8988,25302
3,8989,29209
3,8990,25172
3,8991,26135
3,8992,25413
3,8993,29579
3,8994,25135
3,8995,27616
3,8996,25079
3,8997,26320
3,8998,25190
3,8999,29542
3,9000,25153
3,9001,25783
3,9002,25431
3,9003,31282
3,9004,34154
3,9005,27321
3,9006,25172
3,9007,26153
3,9008,25117
3,9009,25968
3,9010,25468
3,9011,26728
3,9012,25579
3,9013,25765
3,9014,25079
3,9015,26061
3,9016,25005
3,9017,29838
3,9018,24987
3,9019,26469
3,9020,25117
3,9021,25839
3,9022,25671
3,9023,26153
3,9024,33302
3,9025,28413
3,9026,25338
3,9027,29801
3,9028,25265
3,9029,26764
3,9030,25561
3,9031,26357
3,9032,25005
3,9033,27264
3,9034,25154
3,9035,29357
3,9036,25042
3,9037,25969
3,9038,25543
3,9039,26950
3,9040,26505
3,9041,26394
3,9042,25191
3,9043,26154
3,9044,33153
3,9045,30875
3,9046,25043
3,9047,26338
3,9048,26431
3,9049,26598
3,9050,24913
3,9051,26098
3,9052,25005
3,9053,26154
3,9054,24801
3,9055,29172
3,9056,26986
3,9057,26375
3,9058,25320
3,9059,26283
3,9060,25246
3,9061,25469
3,9062,26875
3,9063,29672
3,9064,32876
3,9065,27524
3,9066,25876
3,9067,26135
3,9068,25153
3,9069,26802
3,9070,25302
3,9071,26061
3,9072,25487
3,9073,26061
3,9074,25376
3,9075,25339
3,9076,25024
3,9077,26246
3,9078,25746
3,9079,26209
3,9080,25006
3,9081,25265
3,9082,24986
3,9083,26154
3,9084,33227
3,9085,27616
3,9086,27265
3,9087,25986
3,9088,28690
3,9089,26746
3,9090,25339
3,9091,26135
3,9092,25283
3,9093,26080
3,9094,27339
3,9095,25542
3,9096,24820
3,9097,26042
3,9098,25227
3,9099,26320
3,9100,27117
3,9101,26209
3,9102,24764
3,9103,26006
3,9104,25246
3,9105,25986
3,9106,25283
3,9107,26561
3,9108,25394
3,9109,26005
3,9110,25153
3,9111,26246
3,9112,25486
3,9113,26413
3,9114,29505
3,9115,27005
3,9116,29653
3,9117,25580
3,9118,30023
3,9119,25116
3,9120,29153
3,9121,25228
3,9122,29005
3,9123,24876
3,9124,37746
3,9125,26653
3,9126,26338
3,9127,25728
3,9128,29876
3,9129,26746
3,9130,26375
3,9131,25228
3,9132,37190
3,9133,29968
3,9134,31412
3,9135,25191
3,9136,28654
3,9137,25709
3,9138,29617
3,9139,25320
3,9140,29302
3,9141,25265
3,9142,28783
3,9143,25246
3,9144,26672
3,9145,25005
3,9146,26505
3,9147,26060
3,9148,29931
3,9149,25246
3,9150,26746
3,9151,25301
3,9152,29134
3,9153,24949
3,9154,29116
3,9155,25079
3,9156,26005
3,9157,26394
3,9158,25838
3,9159,25691
3,9160,30079
3,9161,25005
3,9162,26302
3,9163,24820
3,9164,26302
3,9165,25227
3,9166,31283
3,9167,25412
3,9168,25227
3,9169,25172
3,9170,29098
3,9171,25228
3,9172,26209
3,9173,26543
3,9174,26320
3,9175,25005
3,9176,25264
3,9177,24413
3,9178,28320
3,9179,25986
3,9180,26987
3,9181,27469
3,9182,27987
3,9183,25949
3,9184,27469
3,9185,26043
3,9186,27431
3,9187,25820
3,9188,29950
3,9189,26005
3,9190,26968
3,9191,25968
3,9192,27098
3,9193,25802
3,9194,28209
3,9195,26302
3,9196,27172
3,9197,25986
3,9198,27080
3,9199,25987
3,9200,27024
3,9201,27339
3,9202,27616
3,9203,30932
3,9204,41024
3,9205,27598
3,9206,27727
3,9207,26024
3,9208,27839
3,9209,25783
3,9210,27523
3,9211,26487
3,9212,26950
3,9213,25931
3,9214,30320
3,9215,26190
3,9216,27616
3,9217,25783
3,9218,27357
3,9219,26209
3,9220,27060
3,9221,25949
3,9222,30172
3,9223,25913
3,9224,36561
3,9225,27802
3,9226,27487
3,9227,26024
3,9228,26524
3,9229,25820
3,9230,29154
3,9231,26005
3,9232,26949
3,9233,26042
3,9234,27024
3,9235,26209
3,9236,27246
3,9237,27672
3,9238,26153
3,9239,26080
3,9240,27042
3,9241,25894
3,9242,27320
3,9243,25912
3,9244,27339
3,9245,25783
3,9246,26950
3,9247,27024
3,9248,27246
3,9249,25894
3,9250,27023
3,9251,26098
3,9252,29561
3,9253,26950
3,9254,32061
3,9255,29190
3,9256,27746
3,9257,26264
3,9258,27117
3,9259,26043
3,9260,27783
3,9261,26172
3,9262,27524
3,9263,26450
3,9264,27283
3,9265,27728
3,9266,27228
3,9267,25783
3,9268,27228
3,9269,25765
3,9270,27302
3,9271,26061
3,9272,26894
3,9273,27616
3,9274,27117
3,9275,25986
3,9276,26690
3,9277,26079
3,9278,27302
3,9279,30542
3,9280,27820
3,9281,27042
3,9282,26394
3,9283,27357
3,9284,26653
3,9285,27061
3,9286,25801
3,9287,26912
3,9288,27431
3,9289,26469
3,9290,26357
3,9291,27135
3,9292,25783
3,9293,26671
3,9294,25913
3,9295,27765
3,9296,27061
3,9297,27542
3,9298,26043
3,9299,26968
3,9300,26042
3,9301,27061
3,9302,25913
3,9303,28839
3,9304,26728
3,9305,27190
3,9306,26024
3,9307,27043
3,9308,26209
3,9309,26635
3,9310,27542
3,9311,26709
3,9312,25931
3,9313,27153
3,9314,25894
3,9315,26931
3,9316,26117
3,9317,27042
3,9318,25968
3,9319,27208
3,9320,26024
3,9321,26894
3,9322,25969
3,9323,25987
3,9324,26154
3,9325,28432
3,9326,26042
3,9327,27097
3,9328,26375
3,9329,27080
3,9330,25987
3,9331,26913
3,9332,27617
3,9333,27487
3,9334,25838
3,9335,26468
3,9336,25968
3,9337,26820
3,9338,21061
3,9339,26912
3,9340,30301
3,9341,27358
3,9342,25506
3,9343,26580
3,9344,25357
3,9345,26969
3,9346,27061
3,9347,26209
3,9348,25116
3,9349,26357
3,9350,25061
3,9351,26338
3,9352,25560
3,9353,27135
3,9354,25598
3,9355,26376
3,9356,25061
3,9357,26172
3,9358,25320
3,9359,25486
3,9360,25486
3,9361,27117
3,9362,25190
3,9363,26154
3,9364,25431
3,9365,26227
3,9366,25283
3,9367,26320
3,9368,26727
3,9369,26449
3,9370,25320
3,9371,30838
3,9372,28246
3,9373,27283
3,9374,25468
3,9375,25431
3,9376,26209
3,9377,28023
3,9378,26080
3,9379,27264
3,9380,25894
3,9381,26301
3,9382,26154
3,9383,26894
3,9384,27895
3,9385,26505
3,9386,25672
3,9387,27023
3,9388,25783
3,9389,27543
3,9390,25913
3,9391,26968
3,9392,25635
3,9393,26709
3,9394,30246
3,9395,28264
3,9396,25968
3,9397,30654
3,9398,28894
3,9399,28116
3,9400,25838
3,9401,26691
3,9402,25949
3,9403,26097
3,9404,25894
3,9405,27802
3,9406,26154
3,9407,27005
3,9408,25820
3,9409,26709
3,9410,26005
3,9411,27005
3,9412,27413
3,9413,27413
3,9414,26061
3,9415,26542
3,9416,25746
3,9417,27135
3,9418,25449
3,9419,27375
3,9420,25857
3,9421,26894
3,9422,25765
3,9423,27043
3,9424,25858
3,9425,27135
3,9426,25487
3,9427,26672
3,9428,25690
3,9429,26709
3,9430,25598
3,9431,26505
3,9432,25616
3,9433,26061
3,9434,25597
3,9435,26876
3,9436,25783
3,9437,27209
3,9438,26394
3,9439,27042
3,9440,27412
3,9441,26728
3,9442,25820
3,9443,26708
3,9444,26246
3,9445,27154
3,9446,25579
3,9447,27690
3,9448,25691
3,9449,27579
3,9450,27283
3,9451,26283
3,9452,27264
3,9453,25413
3,9454,26858
3,9455,27969
3,9456,26895
3,9457,25561
3,9458,25931
3,9459,25690
3,9460,26820
3,9461,25764
3,9462,28672
3,9463,25987
3,9464,26190
3,9465,25802
3,9466,26838
3,9467,26506
3,9468,28320
3,9469,25690
3,9470,27098
3,9471,25691
3,9472,27301
3,9473,25653
3,9474,27079
3,9475,27875
3,9476,27228
3,9477,25505
3,9478,26709
3,9479,25783
3,9480,26728
3,9481,26005
3,9482,28468
3,9483,26135
3,9484,27450
3,9485,25894
3,9486,26801
3,9487,25802
3,9488,26801
3,9489,25542
3,9490,28265
3,9491,30302
3,9492,27783
3,9493,25894
3,9494,27042
3,9495,25561
3,9496,26894
3,9497,26264
3,9498,28561
3,9499,25764
3,9500,26913
3,9501,25802
3,9502,26876
3,9503,26265
3,9504,27116
3,9505,27968
3,9506,26765
3,9507,26024
3,9508,26857
3,9509,25931
3,9510,26320
3,9511,27598
3,9512,27116
3,9513,25634
3,9514,27450
3,9515,26487
3,9516,27080
3,9517,25912
3,9518,28060
3,9519,25727
3,9520,27523
3,9521,25801
3,9522,26838
3,9523,25672
3,9524,27117
3,9525,25728
3,9526,32616
3,9527,30820
3,9528,28264
3,9529,25968
3,9530,27190
3,9531,25875
3,9532,27598
3,9533,25968
3,9534,28154
3,9535,25839
3,9536,26709
3,9537,25690
3,9538,27432
3,9539,25728
3,9540,26839
3,9541,27505
3,9542,26190
3,9543,26079
3,9544,27543
3,9545,25950
3,9546,27024
3,9547,27246
3,9548,27061
3,9549,25709
3,9550,27339
3,9551,25802
3,9552,26746
3,9553,25783
3,9554,27172
3,9555,26635
3,9556,26857
3,9557,25838
3,9558,26820
3,9559,25932
3,9560,26080
3,9561,25783
3,9562,27561
3,9563,25876
3,9564,27116
3,9565,25802
3,9566,26653
3,9567,25727
3,9568,26857
3,9569,26320
3,9570,28634
3,9571,25875
3,9572,26209
3,9573,25987
3,9574,26968
3,9575,25746
3,9576,26561
3,9577,27320
3,9578,26987
3,9579,25820
3,9580,27135
3,9581,26209
3,9582,26931
3,9583,25912
3,9584,27764
3,9585,25950
3,9586,26727
3,9587,25746
3,9588,27894
3,9589,26505
3,9590,28079
3,9591,26024
3,9592,26709
3,9593,25912
3,9594,26727
3,9595,25894
3,9596,27394
3,9597,26190
3,9598,27728
3,9599,26080
3,9600,26931
3,9601,25857
3,9602,26653
3,9603,26357
3,9604,27228
3,9605,27654
3,9606,26968
3,9607,25745
3,9608,26950
3,9609,26561
3,9610,26931
3,9611,26320
3,9612,26969
3,9613,27580
3,9614,26894
3,9615,25709
3,9616,26653
3,9617,26209
3,9618,26746
3,9619,31505
3,9620,27950
3,9621,30413
3,9622,26098
3,9623,30005
3,9624,25820
3,9625,27227
3,9626,27672
3,9627,30098
3,9628,25783
3,9629,26876
3,9630,25820
3,9631,26876
3,9632,25783
3,9633,25098
3,9634,31838
3,9635,31042
3,9636,25820
3,9637,27228
3,9638,25580
3,9639,26894
3,9640,26801
3,9641,28616
3,9642,26024
3,9643,27264
3,9644,25746
3,9645,26764
3,9646,26246
3,9647,27023
3,9648,27524
3,9649,26227
3,9650,25765
3,9651,27154
3,9652,25672
3,9653,26746
3,9654,25839
3,9655,26746
3,9656,27209
3,9657,27672
3,9658,25764
3,9659,26042
3,9660,25783
3,9661,27191
3,9662,25691
3,9663,26579
3,9664,27468
3,9665,27375
3,9666,25728
3,9667,26783
3,9668,25690
3,9669,26968
3,9670,27579
3,9671,26746
3,9672,26080
3,9673,26913
3,9674,25598
3,9675,26653
3,9676,26135
3,9677,27783
3,9678,25876
3,9679,26839
3,9680,25505
3,9681,26746
3,9682,26098
3,9683,26838
3,9684,27190
3,9685,26672
3,9686,25653
3,9687,31024
3,9688,29172
3,9689,27653
3,9690,25746
3,9691,26709
3,9692,27913
3,9693,27154
3,9694,25857
3,9695,26894
3,9696,25598
3,9697,26672
3,9698,25691
3,9699,26838
3,9700,27709
3,9701,27412
3,9702,25876
3,9703,26950
3,9704,25913
3,9705,27265
3,9706,27634
3,9707,26801
3,9708,25635
3,9709,26672
3,9710,25746
3,9711,26450
3,9712,26413
3,9713,27079
3,9714,25690
3,9715,28357
3,9716,26024
3,9717,26802
3,9718,25450
3,9719,27190
3,9720,25783
3,9721,26784
3,9722,27561
3,9723,27117
3,9724,25579
3,9725,26746
3,9726,25690
3,9727,27542
3,9728,25728
3,9729,26783
3,9730,25672
3,9731,27912
3,9732,25728
3,9733,27339
3,9734,26171
3,9735,26709
3,9736,21209
3,9737,27820
3,9738,26135
3,9739,26783
3,9740,25542
3,9741,26134
3,9742,25801
3,9743,27579
3,9744,27857
3,9745,26375
3,9746,25746
3,9747,26949
3,9748,25838
3,9749,27487
3,9750,25913
3,9751,28209
3,9752,25876
3,9753,26820
3,9754,25709
3,9755,26875
3,9756,26190
3,9757,28172
3,9758,25876
3,9759,27098
3,9760,25616
3,9761,27005
3,9762,25709
3,9763,27913
3,9764,26487
3,9765,27264
3,9766,25820
3,9767,27172
3,9768,26080
3,9769,27190
3,9770,27246
3,9771,27043
3,9772,26209
3,9773,27264
3,9774,25672
3,9775,27024
3,9776,26080
3,9777,27820
3,9778,25950
3,9779,26709
3,9780,26191
3,9781,26949
3,9782,25728
3,9783,27246
3,9784,26191
3,9785,26820
3,9786,25505
3,9787,27709
3,9788,30727
3,9789,27949
3,9790,30283
3,9791,26023
3,9792,26209
3,9793,25783
3,9794,30413
3,9795,25986
3,9796,31876
3,9797,25876
3,9798,29653
3,9799,25598
3,9800,30080
3,9801,26080
3,9802,26320
3,9803,26190
3,9804,28523
3,9805,25820
3,9806,26950
3,9807,25728
3,9808,27153
3,9809,25617
3,9810,27191
3,9811,26135
3,9812,27005
3,9813,25653
3,9814,26228
3,9815,25616
3,9816,26986
3,9817,27560
3,9818,27265
3,9819,26524
3,9820,26968
3,9821,25857
3,9822,26468
3,9823,25727
3,9824,28394
3,9825,25672
3,9826,26635
3,9827,25949
3,9828,26634
3,9829,26079
3,9830,28654
3,9831,25857
3,9832,27061
3,9833,26079
3,9834,27042
3,9835,25912
3,9836,27172
3,9837,26191
3,9838,26765
3,9839,25764
3,9840,26950
3,9841,25783
3,9842,26690
3,9843,26987
3,9844,27171
3,9845,25931
3,9846,26339
3,9847,25765
3,9848,26765
3,9849,25690
3,9850,27172
3,9851,26227
3,9852,29820
3,9853,29320
3,9854,27301
3,9855,25912
3,9856,26838
3,9857,27820
3,9858,27098
3,9859,25616
3,9860,26932
3,9861,25894
3,9862,27080
3,9863,27617
3,9864,27357
3,9865,25801
3,9866,26727
3,9867,26134
3,9868,26468
3,9869,25783
3,9870,27487
3,9871,25912
3,9872,26654
3,9873,25764
3,9874,26875
3,9875,25802
3,9876,26524
3,9877,27505
3,9878,27172
3,9879,25764
3,9880,26635
3,9881,25894
3,9882,26894
3,9883,27431
3,9884,27172
3,9885,25579
3,9886,26727
3,9887,25654
3,9888,26931
3,9889,27449
3,9890,26042
3,9891,25524
3,9892,27246
3,9893,26246
3,9894,27098
3,9895,26060
3,9896,27339
3,9897,30394
3,9898,28413
3,9899,26117
3,9900,27024
3,9901,27394
3,9902,26783
3,9903,26469
3,9904,27265
3,9905,26005
3,9906,27172
3,9907,25784
3,9908,27691
3,9909,25746
3,9910,26968
3,9911,25728
3,9912,26987
3,9913,25820
3,9914,26839
3,9915,27765
3,9916,27172
3,9917,25728
3,9918,26727
3,9919,25838
3,9920,26283
3,9921,27190
3,9922,26801
3,9923,25839
3,9924,27561
3,9925,25802
3,9926,26876
3,9927,25672
3,9928,27931
3,9929,26394
3,9930,26265
3,9931,26116
3,9932,27079
3,9933,26006
3,9934,27246
3,9935,25857
3,9936,27116
3,9937,25617
3,9938,26709
3,9939,25524
3,9940,27116
3,9941,27542
3,9942,27116
3,9943,25635
3,9944,27153
3,9945,25913
3,9946,26634
3,9947,25783
3,9948,27894
3,9949,26116
3,9950,26561
3,9951,25894
3,9952,26468
3,9953,25764
3,9954,26894
3,9955,27709
3,9956,27116
3,9957,30412
3,9958,25801
3,9959,30505
3,9960,25709
3,9961,27857
3,9962,26227
3,9963,30394
3,9964,26134
3,9965,29542
3,9966,25931
3,9967,29839
3,9968,25653
3,9969,31412
3,9970,25654
3,9971,29801
3,9972,25913
3,9973,26931
3,9974,25746
3,9975,28320
3,9976,25913
3,9977,26820
3,9978,26394
3,9979,27191
3,9980,25950
3,9981,27727
3,9982,26283
3,9983,26579
3,9984,26579
3,9985,26802
3,9986,25597
3,9987,26709
3,9988,27783
3,9989,27691
3,9990,26006
3,9991,26875
3,9992,25616
3,9993,26228
3,9994,27580
3,9995,27079
3,9996,25635
3,9997,27042
3,9998,26450
3,9999,27283
3,10000,25728
3,10001,28043
3,10002,31802
3,10003,28839
3,10004,26506
3,10005,27005
3,10006,25765
3,10007,28116
3,10008,25894
3,10009,26709
3,10010,25839
3,10011,27061
3,10012,26395
3,10013,28302
3,10014,25802
3,10015,26820
3,10016,25412
3,10017,26561
3,10018,25449
3,10019,26672
3,10020,25653
3,10021,26079
3,10022,25783
3,10023,26542
3,10024,25987
3,10025,26802
3,10026,25579
3,10027,27079
3,10028,26301
3,10029,27801
3,10030,25783
3,10031,26857
3,10032,25931
3,10033,26691
3,10034,25597
3,10035,27376
3,10036,26079
3,10037,28246
3,10038,26005
3,10039,26950
3,10040,25468
3,10041,26820
3,10042,25635
3,10043,26783
3,10044,27468
3,10045,27042
3,10046,25616
3,10047,26875
3,10048,26227
3,10049,27375
3,10050,25931
3,10051,26671
3,10052,27487
3,10053,26191
3,10054,25801
3,10055,31357
3,10056,29024
3,10057,27468
3,10058,27635
3,10059,26875
3,10060,25820
3,10061,27357
3,10062,25931
3,10063,26894
3,10064,25987
3,10065,27302
3,10066,26450
3,10067,27339
3,10068,25875
3,10069,26894
3,10070,25709
3,10071,26653
3,10072,26135
3,10073,28487
3,10074,25913
3,10075,27043
3,10076,25950
3,10077,26598
3,10078,25690
3,10079,26783
3,10080,22357
3,10081,27190
3,10082,25876
3,10083,26654
3,10084,25709
3,10085,26875
3,10086,25709
3,10087,26690
3,10088,27412
3,10089,26987
3,10090,25560
3,10091,26005
3,10092,25561
3,10093,27117
3,10094,27765
3,10095,27042
3,10096,25635
3,10097,26783
3,10098,25524
3,10099,26765
3,10100,26357
3,10101,27597
3,10102,25931
3,10103,26691
3,10104,25932
3,10105,26301
3,10106,26154
3,10107,27394
3,10108,27913
3,10109,26709
3,10110,25912
3,10111,26653
3,10112,26357
3,10113,27098
3,10114,26190
3,10115,26931
